Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
-1.1757793508169654,0.7363653937857801,-0.003594359245816408,-2.141666130911586,0.626000940722839,-0.0309547001157145,-0.96996438626072,-1.0677196475472253,1.098243691876911,0.02641002773204497,-0.9835180182933569,-1.131530093645538,0.230545690427352
-1.1757793508169654,0.7363653937857801,-0.003594359245816408,0.6516222509320292,-0.41344611511207013,0.34498361749493717,-0.96996438626072,-1.0677196475472253,1.098243691876911,0.02641002773204497,-0.9835180182933569,-0.7412426084753956,-0.822518140862277
-0.17423196207086897,0.7363653937857801,0.03961814703828373,0.04558474631431316,0.00975732904926779,-0.0309547001157145,-0.96996438626072,-1.0677196475472253,1.098243691876911,0.02641002773204497,-0.9835180182933569,-0.7412426084753956,-0.012469039870254687
-0.1779710723221807,0.3292721243861597,0.024469851477436976,0.04558474631431316,0.00975732904926779,-0.0309547001157145,-0.96996438626072,-1.0677196475472253,1.098243691876911,0.02641002773204497,-0.9835180182933569,-0.7412426084753956,0.230545690427352
-0.39521811097475834,-0.8920076838127018,0.20321973909542868,0.04558474631431316,0.00975732904926779,-0.0309547001157145,-0.96996438626072,-1.0677196475472253,1.098243691876911,0.02641002773204497,-0.9835180182933569,-0.7412426084753956,1.0405947914193743
-0.40414126985994625,-1.027705440279242,-0.6208475394146347,0.04558474631431316,0.00975732904926779,-0.0309547001157145,-0.3653633617771038,0.5361511536533483,-1.3739921040107672,-1.6484431176796297,-0.9835180182933569,0.03933236186488938,-0.822518140862277
0.6865341772316201,-0.6206121708796215,0.4516517862933154,0.6516222509320292,-0.41344611511207013,0.34498361749493717,-0.3653633617771038,0.5361511536533483,-1.3739921040107672,-1.6484431176796297,-0.9835180182933569,0.03933236186488938,-0.012469039870254687
0.6594966112804027,1.6862496890515613,2.06343043396741,0.6516222509320292,-0.41344611511207013,0.34498361749493717,1.8752169054268857,1.4984736343736924,-0.9619528046961542,1.3662925440613847,-0.9835180182933569,0.03933236186488938,0.230545690427352
-0.011709268940837108,2.5004362278508023,0.5849567872287669,0.6516222509320292,-0.41344611511207013,0.34498361749493717,1.8752169054268857,1.4984736343736924,-0.9619528046961542,1.3662925440613847,-0.9835180182933569,0.03933236186488938,1.0405947914193743
-0.05807262190490025,0.19357436791961954,2.6905698701864655,0.6516222509320292,-0.41344611511207013,0.34498361749493717,1.8752169054268857,1.4984736343736924,-0.9619528046961542,1.3662925440613847,-0.9835180182933569,0.8199073322051743,-0.822518140862277
-1.4594956218826185,-0.3492166579465411,0.2638129213388157,0.6516222509320292,-0.41344611511207013,0.34498361749493717,-0.045280466462248196,0.0015275532531464691,-0.023418845146213372,0.02641002773204497,-0.9835180182933569,0.8199073322051743,-0.012469039870254687
-0.011709268940837108,0.05787661145307937,-0.5208687887130461,0.6516222509320292,-0.41344611511207013,0.34498361749493717,-0.045280466462248196,0.0015275532531464691,-0.023418845146213372,0.02641002773204497,-0.9835180182933569,0.8199073322051743,0.230545690427352
1.203757222684562,-0.8920076838127018,0.18201212531024322,0.6516222509320292,-0.41344611511207013,0.34498361749493717,-0.045280466462248196,0.0015275532531464691,-0.023418845146213372,0.02641002773204497,-0.9835180182933569,0.8199073322051743,1.0405947914193743
0.004838904965120459,0.7363653937857801,-1.3267581125500933,0.6516222509320292,-0.41344611511207013,0.34498361749493717,-0.96996438626072,-1.0677196475472253,1.098243691876911,0.02641002773204497,-0.9835180182933569,1.2101948173753168,-0.822518140862277
0.6865341772316201,-1.2991009532123223,-1.2934318623162304,0.6516222509320292,-0.41344611511207013,0.34498361749493717,-0.96996438626072,-1.0677196475472253,1.098243691876911,0.02641002773204497,-0.9835180182933569,1.2101948173753168,-0.012469039870254687
1.3838914645915785,-0.3492166579465411,-0.7087076536675458,0.6516222509320292,-0.41344611511207013,0.34498361749493717,-0.3653633617771038,0.5361511536533483,-1.3739921040107672,-1.6484431176796297,-0.9835180182933569,1.2101948173753168,0.230545690427352
2.155615266363097,-1.163403196745782,-0.6056992438537879,0.6516222509320292,-0.41344611511207013,0.34498361749493717,-0.3653633617771038,0.5361511536533483,-1.3739921040107672,-1.6484431176796297,-0.9835180182933569,1.2101948173753168,1.0405947914193743
-0.05807262190490025,0.3292721243861597,-1.6206350464305204,0.04558474631431316,0.00975732904926779,-0.0309547001157145,1.8752169054268857,1.4984736343736924,-0.9619528046961542,1.3662925440613847,1.0167581898857767,-1.131530093645538,-0.822518140862277
-1.4594956218826185,-0.7563099273461616,-0.8601906092760134,0.04558474631431316,0.00975732904926779,-0.0309547001157145,-0.045280466462248196,0.0015275532531464691,-0.023418845146213372,0.02641002773204497,1.0167581898857767,-1.131530093645538,-0.012469039870254687
1.203757222684562,-1.2991009532123223,-0.3572671966559012,0.04558474631431316,0.00975732904926779,-0.0309547001157145,-0.045280466462248196,0.0015275532531464691,-0.023418845146213372,0.02641002773204497,1.0167581898857767,-1.131530093645538,0.230545690427352
-0.3757967038963382,-0.3047766416098087,1.2017836716858885,0.9566712505353523,0.041637764261955985,-1.2502740196332842,0.26019759160139594,2.397674740576318,0.24808915094191622,0.4721406471379342,1.0167581898857767,-1.131530093645538,1.0405947914193743
-0.4715811419166384,-0.4496903071916121,0.4895829569985507,1.2616272068350896,0.3481598526421409,1.5968852104701832,1.3585514858728054,0.9140471985248575,2.5520677522345183,0.13063212542939295,1.0167581898857767,-0.7412426084753956,-0.822518140862277
-0.9683586345925107,0.839927359409939,-0.09801657909042547,-0.31657918842858895,0.37503385540082385,0.6457223696660924,0.23070645291052558,0.15669669187879376,0.3236642131187676,-0.6737027737333217,1.0167581898857767,-0.7412426084753956,-0.012469039870254687
-1.1765097466000334,0.5765179362338722,0.29197172912895364,0.8779739548582643,1.7425810366189607,1.0172269251341077,-1.1799336140298113,1.2453063414459198,0.01290579577492339,-1.5924266253273451,1.0167581898857767,-0.7412426084753956,0.230545690427352
0.41102059875708025,-0.7847045964872091,-0.7926708769473737,-0.16914736850143008,-1.8170738789372045,1.0329686578243047,0.15634387269664551,-0.3152768789368371,1.2198632535548029,0.95722439399814,1.0167581898857767,-0.7412426084753956,1.0405947914193743
-0.241912289159576,-1.13529851135147,-0.2995444667420497,-0.49527744877275715,0.3097140661719257,-0.5602055773992111,1.1446903646567101,0.37940781878032204,-0.366623227844354,-1.5342794516995646,1.0167581898857767,0.03933236186488938,-0.822518140862277
-0.7094189751308162,0.4426827705114335,-1.048128466962348,1.3719665036586721,-0.24224890373915156,1.090248123569179,0.18721159914967334,-0.3476060115015538,0.48934248312887796,0.7143906536847958,1.0167581898857767,0.03933236186488938,-0.012469039870254687
-1.0432196155186813,-0.028575118197273857,0.762870775414278,1.37194159458827,-1.0368740754441972,-1.3152417831912933,0.009680533805975892,0.7496906906711676,-0.03704184566181985,-0.9367361534609496,1.0167581898857767,0.03933236186488938,0.230545690427352
-1.2696758649140396,-1.4009888010412854,0.1851444369694546,-1.0881881003259526,0.02158481419172055,1.3404300867502599,1.3592759398251202,-0.7637567603246272,0.6795816885405994,-1.5922306200268936,1.0167581898857767,0.03933236186488938,1.0405947914193743
0.379853651232961,0.46560782211287716,-1.2129931320771556,-1.522935320616494,0.8466169345734154,-0.7558801524835548,-1.2988131634755797,-1.8764854121060037,-0.00889480943441064,-0.1910096717512768,1.0167581898857767,0.8199073322051743,-0.822518140862277
0.05915631580463196,-0.8605877280217111,1.342649825780162,0.8124661866941502,0.42384785008438447,0.7114287989906699,-0.3746492886857696,0.6293207198810117,-0.33612556311217867,-0.29884227683922976,1.0167581898857767,0.8199073322051743,-0.012469039870254687
-0.01557463808229989,-1.2995101409182443,0.7978514709130434,-0.04707002703444095,1.4296014002128001,0.19955371370327196,-0.2645221726491582,-0.5221291148635206,1.2765458611793228,-0.4393471686674021,1.0167581898857767,0.8199073322051743,0.230545690427352
